"","per","toa","toa.1","id","country","inst_size","inst_mob_size","mob_share","per.1","toa.2","ego_country","pub_no","ego_net_size_no","collab_country_no","toa_old","n_refs","zebra_cited_no","zebra_cited_per","id.1","lagged_int_expo","lagged_reg_expo","lagged_nat_expo","adopted","id.2"
"170",1996,NA,NA,"60008167","mex",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60008167",NA,NA,NA,0,"60008167"
"171",1996,NA,NA,"60008547","arg",9,2,0.222,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60008547",NA,NA,NA,0,"60008547"
"172",1996,2008,2008,"60008781","chl",14,10,0.714,1996,2008,NA,NA,NA,NA,NA,NA,NA,NA,"60008781",NA,NA,NA,0,"60008781"
"173",1996,NA,NA,"60008943","mex",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60008943",NA,NA,NA,0,"60008943"
"174",1996,2015,2015,"60008944","arg",14,0,0,1996,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60008944",NA,NA,NA,0,"60008944"
"175",1996,NA,NA,"60009065","arg",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60009065",NA,NA,NA,0,"60009065"
"176",1996,NA,NA,"60009128","chl",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60009128",NA,NA,NA,0,"60009128"
"177",1996,2009,2009,"60009149","mex",12,6,0.5,1996,2009,NA,NA,NA,NA,NA,NA,NA,NA,"60009149",NA,NA,NA,0,"60009149"
"178",1996,NA,NA,"60009264","arg",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60009264",NA,NA,NA,0,"60009264"
"179",1996,2011,2011,"60009625","bra",14,3,0.214,1996,2011,NA,NA,NA,NA,NA,NA,NA,NA,"60009625",NA,NA,NA,0,"60009625"
"180",1996,NA,NA,"60009771","mex",3,2,0.667,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60009771",NA,NA,NA,0,"60009771"
"181",1996,NA,NA,"60010144","chl",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60010144",NA,NA,NA,0,"60010144"
"182",1996,2017,2017,"60010253","bra",8,0,0,1996,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60010253",NA,NA,NA,0,"60010253"
"183",1996,2016,2016,"60010295","bra",2,1,0.5,1996,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60010295",NA,NA,NA,0,"60010295"
"184",1996,2014,2014,"60010749","arg",1,0,0,1996,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60010749",NA,NA,NA,0,"60010749"
"185",1996,NA,NA,"60011039","bra",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60011039",NA,NA,NA,0,"60011039"
"186",1996,NA,NA,"60011117","mex",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60011117",NA,NA,NA,0,"60011117"
"187",1996,2007,2007,"60011300","mex",16,10,0.625,1996,2007,NA,NA,NA,NA,NA,NA,NA,NA,"60011300",NA,NA,NA,0,"60011300"
"188",1996,2015,2015,"60011324","bra",6,1,0.167,1996,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60011324",NA,NA,NA,0,"60011324"
"189",1996,NA,NA,"60011644","bra",3,1,0.333,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60011644",NA,NA,NA,0,"60011644"
"190",1996,2017,2017,"60011682","chl",3,1,0.333,1996,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60011682",NA,NA,NA,0,"60011682"
"191",1996,2013,2013,"60012035","chl",4,1,0.25,1996,2013,NA,NA,NA,NA,NA,NA,NA,NA,"60012035",NA,NA,NA,0,"60012035"
"192",1996,NA,NA,"60012368","bra",2,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60012368",NA,NA,NA,0,"60012368"
"193",1996,2016,2016,"60012374","bra",31,5,0.161,1996,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60012374",NA,NA,NA,0,"60012374"
"194",1996,2000,2000,"60012464","chl",157,60,0.382,1996,2000,"chl",1,1,1,1996,"na","na","na","60012464",NA,NA,NA,0,"60012464"
"195",1996,NA,NA,"60012871","bra",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60012871",NA,NA,NA,0,"60012871"
"196",1996,2010,2010,"60013084","chl",8,6,0.75,1996,2010,NA,NA,NA,NA,NA,NA,NA,NA,"60013084",NA,NA,NA,0,"60013084"
"197",1996,NA,NA,"60013136","mex",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60013136",NA,NA,NA,0,"60013136"
"198",1996,2016,2016,"60013259","mex",8,4,0.5,1996,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60013259",NA,NA,NA,0,"60013259"
"199",1996,2007,2007,"60013592","chl",6,4,0.667,1996,2007,NA,NA,NA,NA,NA,NA,NA,NA,"60013592",NA,NA,NA,0,"60013592"
"200",1996,2015,2015,"60013710","bra",2,1,0.5,1996,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60013710",NA,NA,NA,0,"60013710"
"201",1996,2002,2002,"60013792","bra",18,3,0.167,1996,2002,NA,NA,NA,NA,NA,NA,NA,NA,"60013792",NA,NA,NA,0,"60013792"
"202",1996,NA,NA,"60014024","arg",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60014024",NA,NA,NA,0,"60014024"
"203",1996,2014,2014,"60014120","bra",20,3,0.15,1996,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60014120",NA,NA,NA,0,"60014120"
"204",1996,NA,NA,"60014217","bra",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60014217",NA,NA,NA,0,"60014217"
"205",1996,2013,2013,"60014598","bra",15,2,0.133,1996,2013,NA,NA,NA,NA,NA,NA,NA,NA,"60014598",NA,NA,NA,0,"60014598"
"206",1996,NA,NA,"60014878","bra",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60014878",NA,NA,NA,0,"60014878"
"207",1996,2016,2016,"60014923","mex",6,1,0.167,1996,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60014923",NA,NA,NA,0,"60014923"
"208",1996,2016,2016,"60014992","bra",14,9,0.643,1996,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60014992",NA,NA,NA,0,"60014992"
"209",1996,2010,2010,"60015043","bra",11,4,0.364,1996,2010,NA,NA,NA,NA,NA,NA,NA,NA,"60015043",NA,NA,NA,0,"60015043"
"210",1996,NA,NA,"60015104","bra",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60015104",NA,NA,NA,0,"60015104"
"211",1996,2005,2005,"60015760","bra",118,22,0.186,1996,2005,NA,NA,NA,NA,NA,NA,NA,NA,"60015760",NA,NA,NA,0,"60015760"
"212",1996,NA,NA,"60016063","arg",2,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60016063",NA,NA,NA,0,"60016063"
"213",1996,NA,NA,"60016207","bra",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60016207",NA,NA,NA,0,"60016207"
"214",1996,NA,NA,"60016295","bra",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60016295",NA,NA,NA,0,"60016295"
"215",1996,2016,2016,"60016746","bra",2,2,1,1996,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60016746",NA,NA,NA,0,"60016746"
"216",1996,2017,2017,"60016828","bra",6,1,0.167,1996,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60016828",NA,NA,NA,0,"60016828"
"217",1996,NA,NA,"60017272","mex",4,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60017272",NA,NA,NA,0,"60017272"
"218",1996,2012,2012,"60017323","mex",4,3,0.75,1996,2012,NA,NA,NA,NA,NA,NA,NA,NA,"60017323",NA,NA,NA,0,"60017323"
"219",1996,2007,2007,"60017609","bra",41,6,0.146,1996,2007,NA,NA,NA,NA,NA,NA,NA,NA,"60017609",NA,NA,NA,0,"60017609"
"220",1996,2017,2017,"60017841","bra",5,0,0,1996,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60017841",NA,NA,NA,0,"60017841"
"221",1996,2016,2016,"60017903","mex",4,2,0.5,1996,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60017903",NA,NA,NA,0,"60017903"
"222",1996,NA,NA,"60018034","bra",4,1,0.25,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60018034",NA,NA,NA,0,"60018034"
"223",1996,NA,NA,"60018396","bra",3,2,0.667,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60018396",NA,NA,NA,0,"60018396"
"224",1996,2014,2014,"60019176","mex",5,1,0.2,1996,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60019176",NA,NA,NA,0,"60019176"
"225",1996,NA,NA,"60019376","arg",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60019376",NA,NA,NA,0,"60019376"
"226",1996,NA,NA,"60019654","bra",5,1,0.2,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60019654",NA,NA,NA,0,"60019654"
"227",1996,NA,NA,"60019832","bra",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60019832",NA,NA,NA,0,"60019832"
"228",1996,NA,NA,"60019875","bra",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60019875",NA,NA,NA,0,"60019875"
"229",1996,2011,2011,"60019907","arg",12,3,0.25,1996,2011,NA,NA,NA,NA,NA,NA,NA,NA,"60019907",NA,NA,NA,0,"60019907"
"230",1996,NA,NA,"60020004","bra",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60020004",NA,NA,NA,0,"60020004"
"231",1996,2017,2017,"60020402","bra",5,1,0.2,1996,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60020402",NA,NA,NA,0,"60020402"
"232",1996,2015,2015,"60020457","bra",7,6,0.857,1996,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60020457",NA,NA,NA,0,"60020457"
"233",1996,2015,2015,"60020776","bra",7,3,0.429,1996,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60020776",NA,NA,NA,0,"60020776"
"234",1996,2012,2012,"60021547","bra",2,2,1,1996,2012,NA,NA,NA,NA,NA,NA,NA,NA,"60021547",NA,NA,NA,0,"60021547"
"235",1996,NA,NA,"60022388","arg",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60022388",NA,NA,NA,0,"60022388"
"236",1996,NA,NA,"60023193","mex",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60023193",NA,NA,NA,0,"60023193"
"237",1996,NA,NA,"60023276","arg",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60023276",NA,NA,NA,0,"60023276"
"238",1996,2017,2017,"60023383","chl",4,1,0.25,1996,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60023383",NA,NA,NA,0,"60023383"
"239",1996,NA,NA,"60023520","chl",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60023520",NA,NA,NA,0,"60023520"
"240",1996,2010,2010,"60023857","bra",43,6,0.14,1996,2010,NA,NA,NA,NA,NA,NA,NA,NA,"60023857",NA,NA,NA,0,"60023857"
"241",1996,NA,NA,"60024559","bra",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60024559",NA,NA,NA,0,"60024559"
"242",1996,2010,2010,"60024989","bra",43,11,0.256,1996,2010,NA,NA,NA,NA,NA,NA,NA,NA,"60024989",NA,NA,NA,0,"60024989"
"243",1996,NA,NA,"60025378","mex",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60025378",NA,NA,NA,0,"60025378"
"244",1996,NA,NA,"60025448","bra",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60025448",NA,NA,NA,0,"60025448"
"245",1996,NA,NA,"60025626","mex",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60025626",NA,NA,NA,0,"60025626"
"246",1996,2010,2010,"60025701","bra",40,3,0.075,1996,2010,NA,NA,NA,NA,NA,NA,NA,NA,"60025701",NA,NA,NA,0,"60025701"
"247",1996,NA,NA,"60025749","chl",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60025749",NA,NA,NA,0,"60025749"
"248",1996,NA,NA,"60025875","bra",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60025875",NA,NA,NA,0,"60025875"
"249",1996,2004,2004,"60026004","bra",28,11,0.393,1996,2004,NA,NA,NA,NA,NA,NA,NA,NA,"60026004",NA,NA,NA,0,"60026004"
"250",1996,NA,NA,"60026021","bra",2,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60026021",NA,NA,NA,0,"60026021"
"251",1996,NA,NA,"60026757","arg",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60026757",NA,NA,NA,0,"60026757"
"252",1996,2013,2013,"60026891","bra",4,0,0,1996,2013,NA,NA,NA,NA,NA,NA,NA,NA,"60026891",NA,NA,NA,0,"60026891"
"253",1996,2016,2016,"60027136","bra",17,3,0.176,1996,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60027136",NA,NA,NA,0,"60027136"
"254",1996,NA,NA,"60027226","arg",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60027226",NA,NA,NA,0,"60027226"
"255",1996,NA,NA,"60027524","bra",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60027524",NA,NA,NA,0,"60027524"
"256",1996,2015,2015,"60027866","bra",7,1,0.143,1996,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60027866",NA,NA,NA,0,"60027866"
"257",1996,NA,NA,"60028176","bra",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60028176",NA,NA,NA,0,"60028176"
"258",1996,NA,NA,"60028247","bra",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60028247",NA,NA,NA,0,"60028247"
"259",1996,2015,2015,"60028381","mex",2,0,0,1996,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60028381",NA,NA,NA,0,"60028381"
"260",1996,NA,NA,"60028426","bra",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60028426",NA,NA,NA,0,"60028426"
"261",1996,NA,NA,"60028469","bra",3,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60028469",NA,NA,NA,0,"60028469"
"262",1996,NA,NA,"60028775","bra",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60028775",NA,NA,NA,0,"60028775"
"263",1996,2015,2015,"60028804","arg",3,0,0,1996,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60028804",NA,NA,NA,0,"60028804"
"264",1996,2015,2015,"60029159","bra",7,3,0.429,1996,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60029159",NA,NA,NA,0,"60029159"
"265",1996,NA,NA,"60029195","chl",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60029195",NA,NA,NA,0,"60029195"
"266",1996,2014,2014,"60029570","bra",33,10,0.303,1996,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60029570",NA,NA,NA,0,"60029570"
"267",1996,2008,2008,"60029681","chl",35,15,0.429,1996,2008,NA,NA,NA,NA,NA,NA,NA,NA,"60029681",NA,NA,NA,0,"60029681"
"268",1996,NA,NA,"60029705","bra",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60029705",NA,NA,NA,0,"60029705"
"269",1996,NA,NA,"60030057","arg",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60030057",NA,NA,NA,0,"60030057"
"270",1996,2009,2009,"60030074","bra",48,24,0.5,1996,2009,NA,NA,NA,NA,NA,NA,NA,NA,"60030074",NA,NA,NA,0,"60030074"
"271",1996,2014,2014,"60030258","arg",1,1,1,1996,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60030258",NA,NA,NA,0,"60030258"
"272",1996,NA,NA,"60031335","mex",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60031335",NA,NA,NA,0,"60031335"
"273",1996,NA,NA,"60031353","arg",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60031353",NA,NA,NA,0,"60031353"
"274",1996,2017,2017,"60031482","bra",6,2,0.333,1996,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60031482",NA,NA,NA,0,"60031482"
"275",1996,2012,2012,"60032057","arg",4,2,0.5,1996,2012,NA,NA,NA,NA,NA,NA,NA,NA,"60032057",NA,NA,NA,0,"60032057"
"276",1996,NA,NA,"60032066","bra",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60032066",NA,NA,NA,0,"60032066"
"277",1996,NA,NA,"60032361","bra",3,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60032361",NA,NA,NA,0,"60032361"
"278",1996,2008,2008,"60032442","mex",31,12,0.387,1996,2008,NA,NA,NA,NA,NA,NA,NA,NA,"60032442",NA,NA,NA,0,"60032442"
"279",1996,2014,2014,"60032563","mex",4,4,1,1996,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60032563",NA,NA,NA,0,"60032563"
"280",1996,2013,2013,"60032751","bra",4,1,0.25,1996,2013,NA,NA,NA,NA,NA,NA,NA,NA,"60032751",NA,NA,NA,0,"60032751"
"281",1996,2011,2011,"60033356","bra",54,7,0.13,1996,2011,NA,NA,NA,NA,NA,NA,NA,NA,"60033356",NA,NA,NA,0,"60033356"
"282",1996,2016,2016,"60052106","col",11,6,0.545,1996,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60052106",NA,NA,NA,0,"60052106"
"283",1996,NA,NA,"60054319","col",3,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60054319",NA,NA,NA,0,"60054319"
"284",1996,NA,NA,"60054919","col",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60054919",NA,NA,NA,0,"60054919"
"285",1996,2017,2017,"60055047","bra",4,2,0.5,1996,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60055047",NA,NA,NA,0,"60055047"
"286",1996,NA,NA,"60055678","col",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60055678",NA,NA,NA,0,"60055678"
"287",1996,2013,2013,"60055696","col",5,4,0.8,1996,2013,NA,NA,NA,NA,NA,NA,NA,NA,"60055696",NA,NA,NA,0,"60055696"
"288",1996,2017,2017,"60055833","col",3,0,0,1996,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60055833",NA,NA,NA,0,"60055833"
"289",1996,NA,NA,"60056046","bra",2,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60056046",NA,NA,NA,0,"60056046"
"290",1996,2014,2014,"60057258","col",4,1,0.25,1996,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60057258",NA,NA,NA,0,"60057258"
"291",1996,NA,NA,"60059457","bra",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60059457",NA,NA,NA,0,"60059457"
"292",1996,2017,2017,"60061186","bra",3,2,0.667,1996,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60061186",NA,NA,NA,0,"60061186"
"293",1996,NA,NA,"60069326","bra",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60069326",NA,NA,NA,0,"60069326"
"294",1996,NA,NA,"60069331","bra",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60069331",NA,NA,NA,0,"60069331"
"295",1996,2006,2006,"60069652","mex",24,11,0.458,1996,2006,NA,NA,NA,NA,NA,NA,NA,NA,"60069652",NA,NA,NA,0,"60069652"
"296",1996,NA,NA,"60069940","bra",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60069940",NA,NA,NA,0,"60069940"
"297",1996,2017,2017,"60071003","arg",2,2,1,1996,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60071003",NA,NA,NA,0,"60071003"
"298",1996,2017,2017,"60071006","arg",1,1,1,1996,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60071006",NA,NA,NA,0,"60071006"
"299",1996,2014,2014,"60071237","per",4,3,0.75,1996,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60071237",NA,NA,NA,0,"60071237"
"300",1996,NA,NA,"60071259","per",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60071259",NA,NA,NA,0,"60071259"
"301",1996,2014,2014,"60071610","ury",3,1,0.333,1996,2014,NA,NA,NA,NA,NA,NA,NA,NA,"60071610",NA,NA,NA,0,"60071610"
"302",1996,2011,2011,"60071612","ury",17,7,0.412,1996,2011,NA,NA,NA,NA,NA,NA,NA,NA,"60071612",NA,NA,NA,0,"60071612"
"303",1996,NA,NA,"60071613","ury",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60071613",NA,NA,NA,0,"60071613"
"304",1996,2013,2013,"60072035","ecu",4,4,1,1996,2013,NA,NA,NA,NA,NA,NA,NA,NA,"60072035",NA,NA,NA,0,"60072035"
"305",1996,NA,NA,"60072054","ecu",2,2,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60072054",NA,NA,NA,0,"60072054"
"306",1996,NA,NA,"60072059","ecu",2,2,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60072059",NA,NA,NA,0,"60072059"
"307",1996,NA,NA,"60072061","ecu",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60072061",NA,NA,NA,0,"60072061"
"308",1996,2015,2015,"60072063","ecu",12,5,0.417,1996,2015,NA,NA,NA,NA,NA,NA,NA,NA,"60072063",NA,NA,NA,0,"60072063"
"309",1996,2016,2016,"60082715","bra",12,4,0.333,1996,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60082715",NA,NA,NA,0,"60082715"
"310",1996,NA,NA,"60084249","mex",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60084249",NA,NA,NA,0,"60084249"
"311",1996,NA,NA,"60084250","mex",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60084250",NA,NA,NA,0,"60084250"
"312",1996,NA,NA,"60087108","col",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60087108",NA,NA,NA,0,"60087108"
"313",1996,2010,2010,"60092193","arg",18,4,0.222,1996,2010,NA,NA,NA,NA,NA,NA,NA,NA,"60092193",NA,NA,NA,0,"60092193"
"314",1996,NA,NA,"60092195","arg",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60092195",NA,NA,NA,0,"60092195"
"315",1996,NA,NA,"60095003","bra",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60095003",NA,NA,NA,0,"60095003"
"316",1996,NA,NA,"60096792","bra",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60096792",NA,NA,NA,0,"60096792"
"317",1996,NA,NA,"60101670","bra",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60101670",NA,NA,NA,0,"60101670"
"318",1996,2017,2017,"60103734","col",2,1,0.5,1996,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60103734",NA,NA,NA,0,"60103734"
"319",1996,NA,NA,"60104325","col",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60104325",NA,NA,NA,0,"60104325"
"320",1996,NA,NA,"60104598","ecu",4,1,0.25,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60104598",NA,NA,NA,0,"60104598"
"321",1996,NA,NA,"60104910","col",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60104910",NA,NA,NA,0,"60104910"
"322",1996,2008,2008,"60105088","ury",13,8,0.615,1996,2008,NA,NA,NA,NA,NA,NA,NA,NA,"60105088",NA,NA,NA,0,"60105088"
"323",1996,NA,NA,"60105362","chl",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60105362",NA,NA,NA,0,"60105362"
"324",1996,NA,NA,"60105368","chl",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60105368",NA,NA,NA,0,"60105368"
"325",1996,2016,2016,"60105371","chl",2,1,0.5,1996,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60105371",NA,NA,NA,0,"60105371"
"326",1996,NA,NA,"60105389","ecu",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60105389",NA,NA,NA,0,"60105389"
"327",1996,NA,NA,"60105870","chl",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60105870",NA,NA,NA,0,"60105870"
"328",1996,NA,NA,"60105873","chl",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60105873",NA,NA,NA,0,"60105873"
"329",1996,NA,NA,"60106299","col",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60106299",NA,NA,NA,0,"60106299"
"330",1996,2017,2017,"60106645","ecu",4,3,0.75,1996,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60106645",NA,NA,NA,0,"60106645"
"331",1996,NA,NA,"60106694","ury",1,1,1,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60106694",NA,NA,NA,0,"60106694"
"332",1996,NA,NA,"60107206","bra",9,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60107206",NA,NA,NA,0,"60107206"
"333",1996,NA,NA,"60108714","ury",2,1,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60108714",NA,NA,NA,0,"60108714"
"334",1996,2017,2017,"60109296","bra",1,0,0,1996,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60109296",NA,NA,NA,0,"60109296"
"335",1996,2016,2016,"60109298","bra",2,1,0.5,1996,2016,NA,NA,NA,NA,NA,NA,NA,NA,"60109298",NA,NA,NA,0,"60109298"
"336",1996,NA,NA,"60109442","bra",1,0,0,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60109442",NA,NA,NA,0,"60109442"
"337",1996,2017,2017,"60110316","arg",8,2,0.25,1996,2017,NA,NA,NA,NA,NA,NA,NA,NA,"60110316",NA,NA,NA,0,"60110316"
"338",1996,NA,NA,"60110627","col",4,2,0.5,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60110627",NA,NA,NA,0,"60110627"
"339",1997,NA,NA,"100343830","bra",2,2,1,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100343830",0,0,0,0,"100343830"
"340",1997,NA,NA,"100362182","bra",6,1,0.167,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100362182",0,0,0,0,"100362182"
"341",1997,NA,NA,"100368252","chl",1,1,1,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100368252",0,0,0,0,"100368252"
"342",1997,2007,2007,"100372383","bra",16,4,0.25,1997,2007,NA,NA,NA,NA,NA,NA,NA,NA,"100372383",0,0,0,0,"100372383"
"343",1997,NA,NA,"100775312","bra",4,2,0.5,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100775312",0,0,0,0,"100775312"
"344",1997,2011,2011,"100789842","bra",4,0,0,1997,2011,NA,NA,NA,NA,NA,NA,NA,NA,"100789842",0,0,0,0,"100789842"
